"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
90e60584-e14c-42c4-8fa8-c4e988be3352,aaa9ff9f-6446-4a83-be85-818c8fcdf793,"#N/A","#N/A",dfd0fb51-bdcb-4a56-b597-2b50053278b7,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9159d3ae-010c-40dd-9fd7-2701e1e46e1b,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,"#N/A","#N/A",283bfb1b-fbf3-4957-9153-03949470f5f0,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91ce8577-e6c0-4104-ac5b-d126f0b89010,2214be73-a2ef-4d40-9324-b63950d20651,"#N/A","#N/A",5d68d4e9-ec00-49d2-ace4-e3dbfa904a7f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91e032eb-adbb-42fe-9ff2-9ff7c55255b6,e5035626-d6ea-47fb-b481-e7d3b05fdda2,"#N/A","#N/A",4fd3f709-12de-4be8-9d91-a007ed98dd9b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91e1caaf-d26b-480a-a705-4296f6cafeec,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A",3082988b-3528-470d-a794-dac3c5006310,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91f08a97-17ff-44d3-8bcb-4f89ccb4df34,0615d973-7662-470c-804f-9e8a845c344e,"#N/A","#N/A",0dfb1b14-fae8-4876-98a3-b68519480e9b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9241dcaf-183c-46b6-a702-87ed0449af01,f8a47c2c-fc3b-4c9e-9acb-3d22bef201df,"#N/A","#N/A",a9e937b8-cb74-4cca-8e9c-f9d54abf6f6c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9258bf75-7676-4d41-908c-2b53a1b3506c,23ce3f5f-f599-49fc-b4f6-3e4cd0ab3809,"#N/A","#N/A",9c517147-a588-444e-9f86-b8c071f9b663,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
926b2c3e-fba6-4495-ab67-6f8f58bac3b6,4ae730c3-a865-4bc0-87f1-737c88d126de,"#N/A","#N/A",32f8a1b8-3d1a-4669-ae94-2cff65304d26,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
928707a6-d4e3-4ef4-b332-1193be775459,e3495959-4e93-4622-866a-e83e23362bb7,"#N/A","#N/A",61d6cd37-d486-4f70-ab13-3732d0e2aab4,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9298aa8d-1561-42be-a13f-38c9abe63bfd,585bca4c-9bb4-40fb-9335-006d91298dc2,"#N/A","#N/A",5bcc0888-b797-4544-9d40-b307dad8bc06,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
929f0408-26fe-4171-b2ed-c5fbbafda81b,b7fa5935-163e-499d-b057-17e040a63392,"#N/A","#N/A",db2a101c-b4d3-4bd7-99c8-c62c64d47125,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92e851fa-2ee1-4a72-9096-952a98f3b154,b157fa96-86a1-4224-a504-35482ac07f1d,"#N/A","#N/A",040d89bc-61d1-4045-bb44-228516552da4,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
934c3d2c-4462-4818-8bb1-4d7f411c9baa,7ef5b94b-a290-48d8-acd2-3e7c5240ae81,"#N/A","#N/A",8f8c077b-3b3c-45be-a42d-fa09f2cdf8a0,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
937d0398-3835-4118-a6a5-62d07565ba15,07ffc794-3916-4ba1-8808-14e099ffb6d1,"#N/A","#N/A",68152830-e879-4665-8cbe-63e810098652,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9389f20f-b643-43a2-aa30-7f3c6fbfe9aa,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,"#N/A","#N/A",1a573a67-55e1-4787-b662-da2d9ab7409f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
939f8eb5-17b3-4807-a8ac-e79b2d74d4db,4ece6ce8-ee0c-44c7-8244-4259f0ac4086,"#N/A","#N/A",db4de4b7-62a7-4460-918b-bff21c8eab2f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
939fc086-b4f3-4328-a521-19ed33a40185,acdb972f-0fea-4a9d-85d0-1940db7fa5f3,"#N/A","#N/A",9f51d1bf-14dd-4d2c-a504-2a9a6141489f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
93f90835-b8ac-498a-bf47-3a28a52ce262,d13be5bd-0de2-4c54-976e-de3f9caa1018,"#N/A","#N/A",b508d7ac-d554-46c9-b24c-a27ee9267090,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
94933cdf-bb98-44fc-bbd2-7b1d0540f27a,c1800b5e-7dd9-48f4-93df-c6fc6c379ba3,"#N/A","#N/A",51b09280-d6ef-483e-87a5-1e160697418e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
94ca423b-5de1-4853-9c57-3be16b8cd1b6,f53e8c51-9460-4579-a9d6-389aa6ea3b1d,"#N/A","#N/A",0d95bf24-8d3b-407d-88a3-2af8d7e9ac6b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9502fa2d-b003-4662-ad60-873aae7c1925,02790e5c-867a-4d60-b207-f5f0dfab9d1d,"#N/A","#N/A",3e86a392-d9ec-45fa-8233-0bada4c77817,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
950b4fc5-6eb1-458e-bdc2-c604882419bd,bd28daf4-8059-4111-b8e5-d8ebf9eb936c,"#N/A","#N/A",dead19aa-a65d-489a-9e85-68dac517c860,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
951a03dc-7fff-4018-97fe-9038cd7b0d51,4e912526-2a36-41d8-a84d-dfd0250230c4,"#N/A","#N/A",5c5b1d90-9310-4c25-93eb-9d805da897fc,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
95260596-127f-4378-859c-bcf107665805,4e912526-2a36-41d8-a84d-dfd0250230c4,"#N/A","#N/A",7ba0be9a-8741-4172-8a15-ea5e70295414,User Needs Help,false,"#N/A",Medium,Existing problem,New,Demo License,"#N/A","#N/A","#N/A",Problem,"#N/A"
954344fe-03c4-4954-a9f5-1cc217a7486c,bf059387-8284-445e-bd00-0767cc9f2115,"#N/A","#N/A",f844f32d-b1c1-4232-91b6-50acf7bede5e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9555f53f-d79b-4fef-ad47-58babd35cad7,7c5f00ab-853c-4b67-b451-06c22884cc76,"#N/A","#N/A",98196eb8-8727-4803-b524-86cf8fa5b475,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
956164c7-3b76-4df2-b009-4b3c7a2efe92,e3495959-4e93-4622-866a-e83e23362bb7,"#N/A","#N/A",ca8470d0-4dd6-4e08-adf9-cfdab7d79bbf,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
956b9fd8-0c2b-44f5-80b6-b0874d00947b,2214be73-a2ef-4d40-9324-b63950d20651,"#N/A","#N/A",e52d8a51-2dba-4ced-801f-87d8f3a9694d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
956e746e-8965-4ca6-96f7-2772189c99bf,2642247a-1caf-4981-bfa4-f686c951e57c,"#N/A","#N/A",fe11eea8-d05f-45be-8955-7045ac089c25,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
959e24a6-e9c7-4cf9-bbad-48ab6b029dcc,8089a7d2-e300-4527-8885-1d98fb0f6e46,"#N/A","#N/A",96c031c6-7895-4318-a203-403fba01580f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
95a341c6-e9b7-4ebc-b233-a4b5692117e6,1b4bfded-f98a-4ca5-a159-8c083e159842,"#N/A","#N/A",91743ee3-35bf-4a5a-9c05-b42dc8a358ef,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
95d10a3b-5e76-4263-88f4-4ea637fbffbe,dd7d4738-6278-42df-964f-d94cfc6722a2,"#N/A","#N/A",355af0aa-e17d-4008-abf5-ca52df28dbb8,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
965494d6-e4b3-4a0d-89d0-80df414b95a9,853f6d04-4ec1-4a1b-8d20-09f1c8c00a9b,"#N/A","#N/A",6c3f8728-2c3e-4605-a66d-e107da2f9ec5,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9665c166-5e8a-48d4-86b1-8e98b2521712,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",00fc03f0-62d9-43a2-b0ad-d243afc2efbd,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
96fbeabf-3ac7-4097-8a0a-e5fd73262cbe,585bca4c-9bb4-40fb-9335-006d91298dc2,"#N/A","#N/A",553ae4f5-f760-4ea9-85c7-de604c69cf66,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9709ea26-a815-4503-9818-143f66f0da7e,f2cd59e3-aa50-4339-8d2b-855f9dab75d7,"#N/A","#N/A",43ad091f-ae9b-4eba-bd37-a43381c1e76e,User Needs Help,false,"#N/A",Medium,User didn't attend training,On Hold,"Dialog error - ""Cannot find field separator""","#N/A","#N/A","#N/A",Question,"#N/A"
977b037a-d716-4cee-a4a6-8f9abecdb65d,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A",8f5e8731-e21c-49e1-8beb-b5175f9fa10c,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9793d8cf-1c2c-484c-a9e0-66cafb9e647d,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A",9b0edfc4-9008-4261-8fe3-a3696f628388,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
97cb03ae-d7cd-4efe-96e6-b6f980481cb2,aa98a467-ff00-4cb4-b6b9-5096ace31687,"#N/A","#N/A",932a31ab-3f77-4a72-b2cb-df937a3903af,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98172bd4-7c97-4417-a461-183e278c8cde,56c3380d-3fef-4f9d-9a48-939666a8bddd,"#N/A","#N/A",97f4e805-b3b6-40a1-85f4-be1e69bbf634,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9876bb90-a1f0-4ff4-8356-6d2eacabf57b,e0df3925-5d29-4ced-bec2-8c1a9ba1d294,"#N/A","#N/A",2963b37f-6ecb-4dc9-a13a-d48be5b6cdcb,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98c1707c-3a1e-4e7a-a207-ab0a8ba57f12,a4cd14fc-2b58-4de9-97f0-6af00b708877,"#N/A","#N/A",86f01d90-8868-4c6e-a206-fb06dc2f3c11,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
993380ee-ad38-4a95-9698-668972573ef8,c0e24fde-cedf-4bec-a26d-64c286fe081e,"#N/A","#N/A",15131bcd-c3f9-4189-babd-e6c8f230b3f5,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9963c1d8-5719-4bf4-a8e7-dc7ed4e85f1d,dacd6726-2282-4204-9f6f-41357e172399,"#N/A","#N/A",c257a39b-da95-4288-a197-09200685c431,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9964d7eb-fef7-4633-a4ac-7654dc44a0d4,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",ecc31e39-8173-4207-bfe2-0edaa427d474,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
998fd864-f75c-4735-a806-6c5547c08542,d0cc7617-47ea-4970-bfe0-d8b7b50be01b,"#N/A","#N/A",4fedff2b-a1d1-4648-bbdd-5c5a121ae2d7,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
99b95cf2-e1e0-458e-a5ae-1a0b31746247,eae27594-399b-4f0a-8625-73a120c40b36,"#N/A","#N/A",57678b81-2865-48b6-9a56-e805d898c410,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Escalated,Template Manager and parameters,"#N/A","#N/A","#N/A",Question,"#N/A"
99d3cf33-4553-4767-931c-47570e0bb592,1428ad1a-54ab-4a26-9fa9-3132d8c35782,"#N/A","#N/A",d9c75905-5528-4240-86c2-dbfb9184fbb7,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9a10169c-1c3a-4e20-bc6e-33859a1b81b4,987ec848-fc50-4d51-aa3d-cdcc022217b3,"#N/A","#N/A",adca21c3-4666-48f2-a77d-620835cc270b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a1df40f-bc8b-4ee1-8132-ade6533578bc,5100857c-1520-47c9-a576-a2bbd24b8f1c,"#N/A","#N/A",e561b395-ecdd-44d5-bde7-ddc99a5fa3d6,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a2c15f1-154f-4401-98f7-264118d2536c,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",a274b295-a6e4-4fa0-bb15-71c3b60cc2b0,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a2f3c47-5fb2-47b1-9ac7-33e9dfd92919,ecf94f26-d115-47a3-805c-4060cf9e542d,"#N/A","#N/A",64f2061a-2dac-4a3a-a9ad-5259437e33a8,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a41bf18-d042-4d11-bd31-2086697deab5,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,"#N/A","#N/A",dc8761ea-a6d0-4d2d-8093-195e291728ca,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a8d60ae-28b5-45e2-ac46-c24478970e3b,24f50e58-4087-4f6d-9636-75c7ad837983,"#N/A","#N/A",837b5499-64a8-45a4-b819-926d4be7d642,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9a910cf0-0883-4589-a9fc-f64512fdd2c6,33a1801d-7094-4807-a185-2fa6024d7ffe,"#N/A","#N/A",b0df7c5b-1b03-44c0-a146-375c337959fb,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9ab1b8d3-214d-4d4a-a08b-a841533eec37,98b0934c-77a1-4f4f-9893-35c2ae5f049a,"#N/A","#N/A",61d6cd37-d486-4f70-ab13-3732d0e2aab4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9ac4b2d1-143b-49d1-867b-5727cee398a2,f12d92b9-6eff-4056-abb1-186a6b059e4d,"#N/A","#N/A",efbcbe4f-2ec9-441a-96e4-11c4737dbe6b,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9ade1320-cd80-4fad-bac9-4decdd94ba18,e87e55a8-d583-4751-8e03-4cc10d2e3d45,"#N/A","#N/A",e5719155-e677-4a38-87c0-057eea46284c,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9b42797e-792a-429c-9ffb-50e222925afb,9f0e8165-a54e-4baa-963a-f32374c91307,"#N/A","#N/A",c5d08f05-1f31-4034-9571-a7d83c671984,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9b49a209-a68a-4036-bcd3-abf1532d82e5,1b4bfded-f98a-4ca5-a159-8c083e159842,"#N/A","#N/A",4a1544e2-9556-4f40-ae10-7abfc08d28a1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9baaa6a9-9b48-41d1-81b0-8dd4fd416113,9020415f-8c52-4c77-95a8-85a4f5e80eab,"#N/A","#N/A",56772194-50bc-477a-9289-c69a8834e34e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9bd86328-6505-442d-b2b6-50878b557147,1780077c-4e79-4a5e-949f-64ab5a73d3c8,"#N/A","#N/A",3f97d073-735f-450b-ae29-2a6368123d0d,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9bf7fa01-7b5a-418b-b199-13a5a2066acd,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A",5abb86f3-ff23-4a69-ba83-b355d40d95d1,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9c2723ea-1f78-4a57-b7a6-12698456531f,8f9c068e-835d-424f-9d37-1388be4a7d0a,"#N/A","#N/A",c5d9c56c-10e3-44dd-987b-efce05211321,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9cc88af4-67be-467f-9f2f-877f5b24a275,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",ed696f91-22c2-4b09-be56-8cfe1edebbba,We received our new widgets but need assistance installing them to work with our customized implementation.,false,"#N/A",Medium,Complex functionality,Rejected,Need help installing widgets,"#N/A","#N/A","#N/A",Problem,"#N/A"
9d2c22b8-70fc-4efb-9941-eacb3cb08dc1,91fdb1ec-b44c-4635-9a34-9a2107bc8496,"#N/A","#N/A",910850eb-74eb-4bcf-aa55-054c3a2fbcb3,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
